comarca,data_lectura,temp,precip,hume,temp_anterior,precip_anterior,hume_anterior
Maresme,2017-10-08,17.020833333333332,0.0,74.02777777777777,16.40277777777778,0.0,62.30555555555556
Maresme,2017-10-09,18.02083333333333,0.0,78.01388888888889,17.020833333333332,0.0,74.02777777777777
Maresme,2017-10-10,18.579166666666666,0.0,84.13888888888889,18.02083333333333,0.0,78.01388888888889
Maresme,2017-10-11,19.047222222222224,0.1,83.90277777777777,18.579166666666666,0.0,84.13888888888889
Maresme,2017-10-12,18.979166666666668,0.2,87.88888888888889,19.047222222222224,0.1,83.90277777777777
Maresme,2017-10-13,18.96388888888889,0.0,87.44444444444444,18.979166666666668,0.2,87.88888888888889
Maresme,2017-10-14,18.731944444444444,0.0,89.19444444444444,18.96388888888889,0.0,87.44444444444444
Maresme,2017-10-15,19.20694444444445,0.1,83.80555555555556,18.731944444444444,0.0,89.19444444444444
Maresme,2017-10-16,18.266666666666666,0.1,82.79166666666667,19.20694444444445,0.1,83.80555555555556
Maresme,2017-10-17,17.92361111111111,0.0,80.30555555555556,18.266666666666666,0.1,82.79166666666667
Maresme,2017-10-18,17.8125,33.9,85.26388888888889,17.92361111111111,0.0,80.30555555555556
Maresme,2017-10-19,15.59722222222222,81.9,96.45833333333331,17.8125,33.9,85.26388888888889
Maresme,2017-10-20,17.779166666666665,3.4,87.33333333333333,15.59722222222222,81.9,96.45833333333331
Maresme,2017-10-21,18.76111111111111,0.2,77.625,17.779166666666665,3.4,87.33333333333333
Maresme,2017-10-22,15.690277777777778,2.0,71.08333333333333,18.76111111111111,0.2,77.625
Maresme,2017-10-23,14.570833333333333,0.0,76.08333333333333,15.690277777777778,2.0,71.08333333333333
Maresme,2017-10-24,15.916666666666666,0.0,75.88888888888889,14.570833333333333,0.0,76.08333333333333
Maresme,2017-10-25,16.865277777777777,0.0,78.93055555555556,15.916666666666666,0.0,75.88888888888889
Maresme,2017-10-26,17.023611111111112,0.1,89.90277777777777,16.865277777777777,0.0,78.93055555555556
Maresme,2017-10-27,17.5375,0.0,83.73611111111111,17.023611111111112,0.1,89.90277777777777
Maresme,2017-10-28,16.243055555555557,0.0,83.20833333333333,17.5375,0.0,83.73611111111111
Maresme,2017-10-29,16.018055555555556,0.0,68.33333333333333,16.243055555555557,0.0,83.20833333333333
Maresme,2017-10-30,14.379166666666666,0.0,71.72222222222223,16.018055555555556,0.0,68.33333333333333
Maresme,2017-10-31,13.508333333333333,0.3999999999999999,71.88888888888889,14.379166666666666,0.0,71.72222222222223
Maresme,2017-11-01,14.241666666666667,0.0,80.04166666666667,13.508333333333333,0.3999999999999999,71.88888888888889
Maresme,2017-11-02,16.78472222222222,0.0,83.09722222222223,14.241666666666667,0.0,80.04166666666667
Maresme,2017-11-03,16.19861111111111,0.0,85.65277777777777,16.78472222222222,0.0,83.09722222222223
Maresme,2017-11-04,16.549999999999997,2.2,85.73611111111111,16.19861111111111,0.0,85.65277777777777
Maresme,2017-11-05,13.898611111111112,4.6,80.36111111111111,16.549999999999997,2.2,85.73611111111111
Maresme,2017-11-06,10.170833333333333,0.0,41.48611111111112,13.898611111111112,4.6,80.36111111111111
Maresme,2017-11-07,9.01388888888889,0.0,47.888888888888886,10.170833333333333,0.0,41.48611111111112
Maresme,2017-11-08,9.272222222222222,0.2,70.05555555555556,9.01388888888889,0.0,47.888888888888886
Maresme,2017-11-09,8.63888888888889,0.0,72.38888888888889,9.272222222222222,0.2,70.05555555555556
Maresme,2017-11-10,9.2,0.0,67.5,8.63888888888889,0.0,72.38888888888889
Maresme,2017-11-11,10.75,0.0,68.73611111111111,9.2,0.0,67.5
Maresme,2017-11-12,12.363888888888887,0.0,70.55555555555556,10.75,0.0,68.73611111111111
Maresme,2017-11-13,10.433333333333334,0.0,39.29166666666666,12.363888888888887,0.0,70.55555555555556
Maresme,2017-11-14,8.495833333333334,0.0,42.94444444444444,10.433333333333334,0.0,39.29166666666666
Maresme,2017-11-15,8.544444444444444,0.0,57.513888888888886,8.495833333333334,0.0,42.94444444444444
Maresme,2017-11-16,9.533333333333331,0.0,73.36111111111111,8.544444444444444,0.0,57.513888888888886
Maresme,2017-11-17,11.4625,0.0,61.90277777777778,9.533333333333331,0.0,73.36111111111111
Maresme,2017-11-18,11.669444444444444,0.0,81.125,11.4625,0.0,61.90277777777778
Maresme,2017-11-19,10.765277777777778,0.0,75.95833333333333,11.669444444444444,0.0,81.125
Maresme,2017-11-20,10.918055555555556,0.0,75.26388888888889,10.765277777777778,0.0,75.95833333333333
Maresme,2017-11-21,11.5,0.0,66.45833333333333,10.918055555555556,0.0,75.26388888888889
Maresme,2017-11-22,11.933333333333334,0.0,79.11111111111111,11.5,0.0,66.45833333333333
Maresme,2017-11-23,13.865277777777775,0.0,81.06944444444444,11.933333333333334,0.0,79.11111111111111
Maresme,2017-11-24,13.994444444444444,0.0,65.45833333333333,13.865277777777775,0.0,81.06944444444444
Maresme,2017-11-25,13.043055555555556,6.2,73.63888888888889,13.994444444444444,0.0,65.45833333333333
Maresme,2017-11-26,8.915277777777778,0.0,67.04166666666667,13.043055555555556,6.2,73.63888888888889
Maresme,2017-11-27,7.80138888888889,0.0,67.04166666666667,8.915277777777778,0.0,67.04166666666667
Maresme,2017-11-28,8.745833333333334,0.0,63.263888888888886,7.80138888888889,0.0,67.04166666666667
Maresme,2017-11-29,7.294444444444445,0.1,76.43055555555556,8.745833333333334,0.0,63.263888888888886
Maresme,2017-11-30,5.615277777777778,0.0,66.51388888888889,7.294444444444445,0.1,76.43055555555556
Maresme,2017-12-01,2.709722222222222,1.1,72.72222222222223,5.615277777777778,0.0,66.51388888888889
Maresme,2017-12-02,3.473611111111111,0.0,54.013888888888886,2.709722222222222,1.1,72.72222222222223
Maresme,2017-12-03,5.561111111111111,0.0,44.11111111111112,3.473611111111111,0.0,54.013888888888886
Maresme,2017-12-04,6.300000000000001,0.0,47.34722222222222,5.561111111111111,0.0,44.11111111111112
Maresme,2017-12-05,6.163888888888889,0.0,67.65277777777777,6.300000000000001,0.0,47.34722222222222
Maresme,2017-12-06,7.191666666666666,0.0,74.83333333333333,6.163888888888889,0.0,67.65277777777777
Maresme,2017-12-07,9.815277777777778,0.0,69.875,7.191666666666666,0.0,74.83333333333333
Maresme,2017-12-08,8.590277777777779,0.7,63.11111111111112,9.815277777777778,0.0,69.875
Maresme,2017-12-09,7.788888888888888,0.7999999999999999,75.81944444444444,8.590277777777779,0.7,63.11111111111112
Maresme,2017-12-10,11.961111111111112,0.0,68.94444444444444,7.788888888888888,0.7999999999999999,75.81944444444444
Maresme,2017-12-11,11.577777777777778,3.4,73.80555555555556,11.961111111111112,0.0,68.94444444444444
Maresme,2017-12-12,6.308333333333334,0.0,79.125,11.577777777777778,3.4,73.80555555555556
Maresme,2017-12-13,6.769444444444444,0.0,64.63888888888889,6.308333333333334,0.0,79.125
Maresme,2017-12-14,10.133333333333333,0.0,68.70833333333333,6.769444444444444,0.0,64.63888888888889
Maresme,2017-12-15,8.769444444444444,1.6,82.01388888888889,10.133333333333333,0.0,68.70833333333333
Maresme,2017-12-16,6.440277777777777,0.0,61.68055555555556,8.769444444444444,1.6,82.01388888888889
Maresme,2017-12-17,5.686111111111111,0.0,52.458333333333336,6.440277777777777,0.0,61.68055555555556
Maresme,2017-12-18,5.731944444444444,1.0,65.61111111111111,5.686111111111111,0.0,52.458333333333336
Maresme,2017-12-19,7.111111111111111,0.0,68.76388888888889,5.731944444444444,1.0,65.61111111111111
Maresme,2017-12-20,7.188888888888889,0.0,65.88888888888889,7.111111111111111,0.0,68.76388888888889
Maresme,2017-12-21,9.016666666666667,0.0,66.875,7.188888888888889,0.0,65.88888888888889
Maresme,2017-12-22,9.705555555555556,0.0,69.72222222222223,9.016666666666667,0.0,66.875
Maresme,2017-12-23,8.515277777777778,0.0,78.84722222222223,9.705555555555556,0.0,69.72222222222223
Maresme,2017-12-24,7.911111111111111,0.0,75.29166666666667,8.515277777777778,0.0,78.84722222222223
Maresme,2017-12-25,9.929166666666667,0.0,80.40277777777777,7.911111111111111,0.0,75.29166666666667
Maresme,2017-12-26,9.37361111111111,0.0,70.19444444444444,9.929166666666667,0.0,80.40277777777777
Maresme,2017-12-27,8.348611111111111,1.2,61.93055555555556,9.37361111111111,0.0,70.19444444444444
Maresme,2017-12-28,4.715277777777778,0.0,69.77777777777777,8.348611111111111,1.2,61.93055555555556
Maresme,2017-12-29,6.268055555555556,0.3,79.79166666666667,4.715277777777778,0.0,69.77777777777777
Maresme,2017-12-30,12.845833333333331,0.0,67.75,6.268055555555556,0.3,79.79166666666667
Maresme,2017-12-31,11.918055555555556,0.0,68.44444444444444,12.845833333333331,0.0,67.75
Maresme,2018-01-01,10.890277777777778,0.0,57.23611111111112,11.918055555555556,0.0,68.44444444444444
Maresme,2018-01-02,9.70138888888889,0.0,69.875,10.890277777777778,0.0,57.23611111111112
Maresme,2018-01-03,13.7125,0.0,68.43055555555556,9.70138888888889,0.0,69.875
Maresme,2018-01-04,14.073611111111113,0.0,71.08333333333333,13.7125,0.0,68.43055555555556
Maresme,2018-01-05,11.793055555555556,0.0,65.81944444444444,14.073611111111113,0.0,71.08333333333333
Maresme,2018-01-06,10.87638888888889,0.0,84.09722222222223,11.793055555555556,0.0,65.81944444444444
Maresme,2018-01-07,9.363888888888887,40.5,92.31944444444444,10.87638888888889,0.0,84.09722222222223
Maresme,2018-01-08,7.51111111111111,0.1,83.61111111111111,9.363888888888887,40.5,92.31944444444444
Maresme,2018-01-09,7.951388888888889,0.0,63.59722222222222,7.51111111111111,0.1,83.61111111111111
Maresme,2018-01-10,8.629166666666666,0.0,62.02777777777778,7.951388888888889,0.0,63.59722222222222
Maresme,2018-01-11,7.722222222222222,5.199999999999999,75.83333333333333,8.629166666666666,0.0,62.02777777777778
Maresme,2018-01-12,6.419444444444444,0.0,69.86111111111111,7.722222222222222,5.199999999999999,75.83333333333333
Maresme,2018-01-13,8.118055555555555,4.3,76.29166666666667,6.419444444444444,0.0,69.86111111111111
Maresme,2018-01-14,7.977777777777778,4.3,86.63888888888889,8.118055555555555,4.3,76.29166666666667
Maresme,2018-01-15,7.5791666666666675,0.0,74.54166666666667,7.977777777777778,4.3,86.63888888888889
Maresme,2018-01-16,9.963888888888889,0.0,68.73611111111111,7.5791666666666675,0.0,74.54166666666667
Maresme,2018-01-17,10.577777777777778,0.3,79.09722222222223,9.963888888888889,0.0,68.73611111111111
Maresme,2018-01-18,9.684722222222222,0.0,71.05555555555556,10.577777777777778,0.3,79.09722222222223
Maresme,2018-01-19,8.118055555555555,0.0,81.51388888888889,9.684722222222222,0.0,71.05555555555556
Maresme,2018-01-20,9.6375,0.1,73.375,8.118055555555555,0.0,81.51388888888889
Maresme,2018-01-21,13.88888888888889,0.0,64.73611111111111,9.6375,0.1,73.375
Maresme,2018-01-22,11.713888888888889,0.0,76.69444444444444,13.88888888888889,0.0,64.73611111111111
Maresme,2018-01-23,10.536111111111111,0.0,81.59722222222223,11.713888888888889,0.0,76.69444444444444
Maresme,2018-01-24,10.884722222222225,0.0,82.84722222222223,10.536111111111111,0.0,81.59722222222223
Maresme,2018-01-25,11.268055555555556,0.0,86.58333333333333,10.884722222222225,0.0,82.84722222222223
Maresme,2018-01-26,7.861111111111111,60.8,88.93055555555556,11.268055555555556,0.0,86.58333333333333
Maresme,2018-01-27,8.770833333333334,0.1,72.23611111111111,7.861111111111111,60.8,88.93055555555556
Maresme,2018-01-28,11.016666666666667,0.0,68.0,8.770833333333334,0.1,72.23611111111111
Maresme,2018-01-29,8.984722222222222,0.0,82.47222222222223,11.016666666666667,0.0,68.0
Maresme,2018-01-30,8.440277777777778,0.0,85.29166666666667,8.984722222222222,0.0,82.47222222222223
Maresme,2018-01-31,9.15277777777778,0.1,80.54166666666667,8.440277777777778,0.0,85.29166666666667
Maresme,2018-02-01,6.875,6.4,83.83333333333333,9.15277777777778,0.1,80.54166666666667
Maresme,2018-02-02,5.552777777777778,0.0,70.63888888888889,6.875,6.4,83.83333333333333
Maresme,2018-02-03,5.626388888888889,0.0,55.93055555555556,5.552777777777778,0.0,70.63888888888889
Maresme,2018-02-04,6.054166666666666,19.6,80.93055555555556,5.626388888888889,0.0,55.93055555555556
Maresme,2018-02-05,7.131944444444445,43.1,92.84722222222224,6.054166666666666,19.6,80.93055555555556
Maresme,2018-02-06,7.004166666666666,8.6,76.02777777777777,7.131944444444445,43.1,92.84722222222224
Maresme,2018-02-07,5.477777777777778,0.0,65.66666666666667,7.004166666666666,8.6,76.02777777777777
Maresme,2018-02-08,1.976388888888889,3.7,82.95833333333333,5.477777777777778,0.0,65.66666666666667
Maresme,2018-02-09,3.9097222222222223,0.0,66.31944444444444,1.976388888888889,3.7,82.95833333333333
Maresme,2018-02-10,4.793055555555556,0.0,52.958333333333336,3.9097222222222223,0.0,66.31944444444444
Maresme,2018-02-11,7.540277777777778,0.0,57.48611111111112,4.793055555555556,0.0,52.958333333333336
Maresme,2018-02-12,5.586111111111111,22.3,87.84722222222223,7.540277777777778,0.0,57.48611111111112
Maresme,2018-02-13,3.293055555555556,0.1,74.51388888888889,5.586111111111111,22.3,87.84722222222223
Maresme,2018-02-14,6.122222222222223,0.0,75.61111111111111,3.293055555555556,0.1,74.51388888888889
Maresme,2018-02-15,9.57638888888889,0.0,80.77777777777777,6.122222222222223,0.0,75.61111111111111
Maresme,2018-02-16,11.566666666666666,0.0,85.38888888888889,9.57638888888889,0.0,80.77777777777777
Maresme,2018-02-17,10.593055555555557,1.1,91.93055555555556,11.566666666666666,0.0,85.38888888888889
Maresme,2018-02-18,9.434722222222222,0.0,86.11111111111111,10.593055555555557,1.1,91.93055555555556
Maresme,2018-02-19,8.881944444444445,0.1,87.19444444444444,9.434722222222222,0.0,86.11111111111111
Maresme,2018-02-20,9.720833333333331,0.0,86.13888888888889,8.881944444444445,0.1,87.19444444444444
Maresme,2018-02-21,8.070833333333333,0.1,58.79166666666666,9.720833333333331,0.0,86.13888888888889
Maresme,2018-02-22,4.5,0.0,65.08333333333333,8.070833333333333,0.1,58.79166666666666
Maresme,2018-02-23,4.933333333333334,0.0,72.29166666666667,4.5,0.0,65.08333333333333
Maresme,2018-02-24,5.997222222222223,0.0,71.81944444444444,4.933333333333334,0.0,72.29166666666667
Maresme,2018-02-25,8.368055555555555,0.0,68.11111111111111,5.997222222222223,0.0,71.81944444444444
Maresme,2018-02-26,4.281944444444445,3.8,78.54166666666667,8.368055555555555,0.0,68.11111111111111
Maresme,2018-02-27,0.9986111111111112,0.4,61.98611111111112,4.281944444444445,3.8,78.54166666666667
Maresme,2018-02-28,2.908333333333333,13.2,87.88888888888889,0.9986111111111112,0.4,61.98611111111112
Maresme,2018-03-01,10.747222222222222,2.9,95.65277777777776,2.908333333333333,13.2,87.88888888888889
Maresme,2018-03-02,10.961111111111112,2.5,56.30555555555556,10.747222222222222,2.9,95.65277777777776
Maresme,2018-03-03,12.711111111111112,0.2,65.61111111111111,10.961111111111112,2.5,56.30555555555556
Maresme,2018-03-04,11.808333333333334,0.2,83.15277777777777,12.711111111111112,0.2,65.61111111111111
Maresme,2018-03-05,9.713888888888889,5.2,83.22222222222223,11.808333333333334,0.2,83.15277777777777
Maresme,2018-03-06,10.216666666666669,0.0,66.48611111111111,9.713888888888889,5.2,83.22222222222223
Maresme,2018-03-07,9.27777777777778,1.2000000000000002,68.84722222222223,10.216666666666669,0.0,66.48611111111111
Maresme,2018-03-08,9.272222222222222,0.0,77.36111111111111,9.27777777777778,1.2000000000000002,68.84722222222223
Maresme,2018-03-09,11.077777777777778,0.1,84.80555555555556,9.272222222222222,0.0,77.36111111111111
Maresme,2018-03-10,14.058333333333334,1.9,86.30555555555556,11.077777777777778,0.1,84.80555555555556
Maresme,2018-03-11,13.630555555555556,0.0,69.72222222222223,14.058333333333334,1.9,86.30555555555556
Maresme,2018-03-12,11.969444444444443,0.0,60.91666666666666,13.630555555555556,0.0,69.72222222222223
Maresme,2018-03-13,10.033333333333331,0.1,77.20833333333333,11.969444444444443,0.0,60.91666666666666
Maresme,2018-03-14,10.931944444444444,0.0,83.22222222222223,10.033333333333331,0.1,77.20833333333333
Maresme,2018-03-15,13.515277777777778,0.5,65.76388888888889,10.931944444444444,0.0,83.22222222222223
Maresme,2018-03-16,11.15,0.0,62.34722222222222,13.515277777777778,0.5,65.76388888888889
Maresme,2018-03-17,8.466666666666667,0.0,67.72222222222223,11.15,0.0,62.34722222222222
Maresme,2018-03-18,7.547222222222222,0.0,68.48611111111111,8.466666666666667,0.0,67.72222222222223
Maresme,2018-03-19,8.136111111111111,1.4,67.29166666666667,7.547222222222222,0.0,68.48611111111111
Maresme,2018-03-20,6.251388888888889,21.9,75.625,8.136111111111111,1.4,67.29166666666667
Maresme,2018-03-21,6.951388888888889,0.0,42.388888888888886,6.251388888888889,21.9,75.625
Maresme,2018-03-22,7.965277777777778,0.0,47.18055555555556,6.951388888888889,0.0,42.388888888888886
Maresme,2018-03-23,8.7625,0.0,61.958333333333336,7.965277777777778,0.0,47.18055555555556
Maresme,2018-03-24,7.218055555555556,37.1,89.97222222222223,8.7625,0.0,61.958333333333336
Maresme,2018-03-25,8.886111111111111,0.6,75.16666666666667,7.218055555555556,37.1,89.97222222222223
Maresme,2018-03-26,9.68888888888889,0.3,77.02777777777777,8.886111111111111,0.6,75.16666666666667
Maresme,2018-03-27,10.26388888888889,0.1,78.38888888888889,9.68888888888889,0.3,77.02777777777777
Maresme,2018-03-28,12.666666666666666,0.0,78.43055555555556,10.26388888888889,0.1,78.38888888888889
Maresme,2018-03-29,11.831944444444444,0.0,79.38888888888889,12.666666666666666,0.0,78.43055555555556
Maresme,2018-03-30,12.265277777777778,0.0,63.05555555555556,11.831944444444444,0.0,79.38888888888889
Maresme,2018-03-31,10.7625,0.0,54.15277777777778,12.265277777777778,0.0,63.05555555555556
Maresme,2018-04-01,9.827777777777778,0.0,61.93055555555556,10.7625,0.0,54.15277777777778
Maresme,2018-04-02,12.106944444444444,0.0,70.18055555555556,9.827777777777778,0.0,61.93055555555556
Maresme,2018-04-03,12.791666666666666,0.0,86.31944444444444,12.106944444444444,0.0,70.18055555555556
Maresme,2018-04-04,15.131944444444445,0.0,64.52777777777777,12.791666666666666,0.0,86.31944444444444
Maresme,2018-04-05,12.081944444444444,0.0,78.44444444444444,15.131944444444445,0.0,64.52777777777777
Maresme,2018-04-06,12.293055555555556,0.1,76.77777777777777,12.081944444444444,0.0,78.44444444444444
Maresme,2018-04-07,13.538888888888888,0.3,70.93055555555556,12.293055555555556,0.1,76.77777777777777
Maresme,2018-04-08,11.929166666666667,9.4,90.26388888888889,13.538888888888888,0.3,70.93055555555556
Maresme,2018-04-09,11.648611111111112,1.4,81.93055555555556,11.929166666666667,9.4,90.26388888888889
Maresme,2018-04-10,10.758333333333333,15.5,76.55555555555556,11.648611111111112,1.4,81.93055555555556
Maresme,2018-04-11,10.0375,48.1,87.56944444444444,10.758333333333333,15.5,76.55555555555556
Maresme,2018-04-12,9.969444444444443,0.0,81.79166666666667,10.0375,48.1,87.56944444444444
Maresme,2018-04-13,11.102777777777778,7.5,94.65277777777776,9.969444444444443,0.0,81.79166666666667
Maresme,2018-04-14,12.31111111111111,13.3,85.95833333333333,11.102777777777778,7.5,94.65277777777776
Maresme,2018-04-15,14.52222222222222,0.0,71.19444444444444,12.31111111111111,13.3,85.95833333333333
Maresme,2018-04-16,13.945833333333333,0.0,75.16666666666667,14.52222222222222,0.0,71.19444444444444
Maresme,2018-04-17,15.501388888888888,0.0,72.02777777777777,13.945833333333333,0.0,75.16666666666667
Maresme,2018-04-18,17.33888888888889,0.0,60.91666666666666,15.501388888888888,0.0,72.02777777777777
Maresme,2018-04-19,16.359722222222224,0.0,66.72222222222223,17.33888888888889,0.0,60.91666666666666
Maresme,2018-04-20,15.456944444444446,0.0,71.98611111111111,16.359722222222224,0.0,66.72222222222223
Maresme,2018-04-21,16.206944444444446,0.0,69.84722222222223,15.456944444444446,0.0,71.98611111111111
Maresme,2018-04-22,16.5625,0.0,66.70833333333333,16.206944444444446,0.0,69.84722222222223
Maresme,2018-04-23,16.984722222222224,0.0,68.38888888888889,16.5625,0.0,66.70833333333333
Maresme,2018-04-24,17.780555555555555,0.0,68.72222222222223,16.984722222222224,0.0,68.38888888888889
Maresme,2018-04-25,17.645833333333332,0.0,71.43055555555556,17.780555555555555,0.0,68.72222222222223
Maresme,2018-04-26,16.54861111111111,0.0,78.81944444444444,17.645833333333332,0.0,71.43055555555556
Maresme,2018-04-27,16.001388888888886,0.0,80.25,16.54861111111111,0.0,78.81944444444444
Maresme,2018-04-28,16.255555555555556,0.0,79.09722222222223,16.001388888888886,0.0,80.25
Maresme,2018-04-29,13.316666666666666,12.0,81.125,16.255555555555556,0.0,79.09722222222223
Maresme,2018-04-30,12.90972222222222,0.0,63.0,13.316666666666666,12.0,81.125
Maresme,2018-05-01,9.944444444444445,5.7,75.55555555555556,12.90972222222222,0.0,63.0
Maresme,2018-05-02,11.865277777777775,0.0,69.44444444444444,9.944444444444445,5.7,75.55555555555556
Maresme,2018-05-03,14.15972222222222,0.3,69.73611111111111,11.865277777777775,0.0,69.44444444444444
Maresme,2018-05-04,14.686111111111112,0.2,75.29166666666667,14.15972222222222,0.3,69.73611111111111
Maresme,2018-05-05,16.543055555555554,1.4,74.09722222222223,14.686111111111112,0.2,75.29166666666667
Maresme,2018-05-06,15.984722222222224,7.399999999999999,82.93055555555556,16.543055555555554,1.4,74.09722222222223
Maresme,2018-05-07,17.070833333333333,1.5,83.40277777777777,15.984722222222224,7.399999999999999,82.93055555555556
Maresme,2018-05-08,16.226388888888888,0.5,87.5,17.070833333333333,1.5,83.40277777777777
Maresme,2018-05-09,15.53472222222222,3.6,90.83333333333331,16.226388888888888,0.5,87.5
Maresme,2018-05-10,15.59861111111111,0.0,88.06944444444444,15.53472222222222,3.6,90.83333333333331
Maresme,2018-05-11,16.30138888888889,0.0,84.76388888888889,15.59861111111111,0.0,88.06944444444444
Maresme,2018-05-12,15.168055555555554,26.9,91.90277777777776,16.30138888888889,0.0,84.76388888888889
Maresme,2018-05-13,10.37638888888889,34.2,87.22222222222223,15.168055555555554,26.9,91.90277777777776
Maresme,2018-05-14,11.155555555555557,0.2,73.56944444444444,10.37638888888889,34.2,87.22222222222223
Maresme,2018-05-15,13.977777777777778,0.0,69.04166666666667,11.155555555555557,0.2,73.56944444444444
Maresme,2018-05-16,15.205555555555556,0.0,82.29166666666667,13.977777777777778,0.0,69.04166666666667
Maresme,2018-05-17,16.273611111111112,0.0,77.08333333333333,15.205555555555556,0.0,82.29166666666667
Maresme,2018-05-18,16.181944444444444,0.0,77.875,16.273611111111112,0.0,77.08333333333333
Maresme,2018-05-19,17.009722222222223,0.2,75.13888888888889,16.181944444444444,0.0,77.875
Maresme,2018-05-20,17.169444444444444,0.0,74.41666666666667,17.009722222222223,0.2,75.13888888888889
Maresme,2018-05-21,16.254166666666666,0.0,77.77777777777777,17.169444444444444,0.0,74.41666666666667
Maresme,2018-05-22,16.78472222222222,0.6000000000000001,82.15277777777777,16.254166666666666,0.0,77.77777777777777
Maresme,2018-05-23,17.72222222222222,0.0,81.90277777777777,16.78472222222222,0.6000000000000001,82.15277777777777
Maresme,2018-05-24,18.558333333333334,0.0,77.23611111111111,17.72222222222222,0.0,81.90277777777777
Maresme,2018-05-25,19.168055555555554,0.1,60.013888888888886,18.558333333333334,0.0,77.23611111111111
Maresme,2018-05-26,19.08888888888889,5.7,77.0,19.168055555555554,0.1,60.013888888888886
Maresme,2018-05-27,19.99305555555556,0.0,69.375,19.08888888888889,5.7,77.0
Maresme,2018-05-28,19.120833333333334,0.1,82.83333333333333,19.99305555555556,0.0,69.375
Maresme,2018-05-29,19.23611111111111,9.5,83.625,19.120833333333334,0.1,82.83333333333333
Maresme,2018-05-30,18.83333333333333,0.0,79.20833333333333,19.23611111111111,9.5,83.625
Maresme,2018-05-31,18.262500000000003,0.0,80.01388888888889,18.83333333333333,0.0,79.20833333333333
Maresme,2018-06-01,18.816666666666663,0.0,81.125,18.262500000000003,0.0,80.01388888888889
Maresme,2018-06-02,18.704166666666666,0.0,82.55555555555556,18.816666666666663,0.0,81.125
Maresme,2018-06-03,17.268055555555556,5.7,89.51388888888889,18.704166666666666,0.0,82.55555555555556
Maresme,2018-06-04,18.03472222222222,0.1,84.77777777777777,17.268055555555556,5.7,89.51388888888889
Maresme,2018-06-05,18.405555555555555,0.0,84.52777777777777,18.03472222222222,0.1,84.77777777777777
Maresme,2018-06-06,17.811111111111114,4.8,83.01388888888889,18.405555555555555,0.0,84.52777777777777
Maresme,2018-06-07,17.1875,15.9,87.375,17.811111111111114,4.8,83.01388888888889
Maresme,2018-06-08,18.980555555555554,0.0,82.76388888888889,17.1875,15.9,87.375
Maresme,2018-06-09,20.93472222222222,0.0,68.08333333333333,18.980555555555554,0.0,82.76388888888889
Maresme,2018-06-10,20.6875,3.1,70.61111111111111,20.93472222222222,0.0,68.08333333333333
Maresme,2018-06-11,20.995833333333334,0.0,75.05555555555556,20.6875,3.1,70.61111111111111
Maresme,2018-06-12,20.297222222222224,3.8,75.06944444444444,20.995833333333334,0.0,75.05555555555556
Maresme,2018-06-13,19.96527777777778,0.1,67.79166666666667,20.297222222222224,3.8,75.06944444444444
Maresme,2018-06-14,19.29583333333333,0.0,76.26388888888889,19.96527777777778,0.1,67.79166666666667
Maresme,2018-06-15,19.59722222222222,0.0,80.54166666666667,19.29583333333333,0.0,76.26388888888889
Maresme,2018-06-16,20.38611111111111,0.0,72.54166666666667,19.59722222222222,0.0,80.54166666666667
Maresme,2018-06-17,20.620833333333334,0.0,79.66666666666667,20.38611111111111,0.0,72.54166666666667
Maresme,2018-06-18,21.163888888888888,0.0,72.25,20.620833333333334,0.0,79.66666666666667
Maresme,2018-06-19,21.38055555555556,0.0,67.61111111111111,21.163888888888888,0.0,72.25
Maresme,2018-06-20,22.77777777777778,0.0,61.73611111111112,21.38055555555556,0.0,67.61111111111111
Maresme,2018-06-21,23.17361111111111,0.0,59.93055555555556,22.77777777777778,0.0,61.73611111111112
Maresme,2018-06-22,23.63888888888889,0.0,67.81944444444444,23.17361111111111,0.0,59.93055555555556
Maresme,2018-06-23,22.147222222222226,0.0,63.513888888888886,23.63888888888889,0.0,67.81944444444444
Maresme,2018-06-24,21.616666666666667,0.0,60.125,22.147222222222226,0.0,63.513888888888886
Maresme,2018-06-25,21.93611111111112,0.0,61.15277777777778,21.616666666666667,0.0,60.125
Maresme,2018-06-26,22.547222222222224,0.0,62.79166666666666,21.93611111111112,0.0,61.15277777777778
Maresme,2018-06-27,23.425,0.0,69.02777777777777,22.547222222222224,0.0,62.79166666666666
Maresme,2018-06-28,22.51805555555556,3.4000000000000004,79.31944444444444,23.425,0.0,69.02777777777777
Maresme,2018-06-29,22.200000000000003,0.0,78.48611111111111,22.51805555555556,3.4000000000000004,79.31944444444444
Maresme,2018-06-30,22.697222222222223,0.0,65.5,22.200000000000003,0.0,78.48611111111111
Maresme,2018-07-01,22.641666666666666,0.0,72.61111111111111,22.697222222222223,0.0,65.5
Maresme,2018-07-02,22.93611111111112,0.0,81.98611111111111,22.641666666666666,0.0,72.61111111111111
Maresme,2018-07-03,24.42638888888889,0.0,74.91666666666667,22.93611111111112,0.0,81.98611111111111
Maresme,2018-07-04,23.725,0.0,69.77777777777777,24.42638888888889,0.0,74.91666666666667
Maresme,2018-07-05,23.09027777777778,0.0,69.19444444444444,23.725,0.0,69.77777777777777
Maresme,2018-07-06,22.316666666666663,0.0,78.05555555555556,23.09027777777778,0.0,69.19444444444444
Maresme,2018-07-07,23.194444444444443,0.0,74.63888888888889,22.316666666666663,0.0,78.05555555555556
